name,image,ingredients,calories,fat,carbs,protein
Grilled Shrimp With Chermoula Recipe,https://www.edamam.com/web-img/765/765b605be54b5f2e000c1f232eb9e942.jpg,"2 1/2 pounds large shrimp, peeled and deveined|1/2 teaspoon baking soda|1 tablespoon kosher salt, plus more to taste|1 teaspoon sugar|2 medium cloves garlic, minced|2 tablespoons extra-virgin olive oil|1 recipe Chermoula",362.0366310414326,18.587093970456465,6.3670696380828655,40.10410097312499
Emeril's Lemon-Herb Grilled Shrimp,https://www.edamam.com/web-img/f9b/f9b5278471c0c8307ac68b0e61523964.jpg,"1 1/2 pounds large unpeeled shrimp|1/2 cup fresh lemon juice (from 3 lemons)|1/2 cup extra-virgin olive oil, plus more for grill|2 tablespoons minced garlic|1 tablespoon chopped fresh rosemary|1 tablespoon chopped fresh thyme|Coarse salt and ground pepper",376.7050964671477,28.891735691543847,6.0530577482851715,23.718571747017013
takeout-style sesame noodles with cucumber,https://www.edamam.com/web-img/2d9/2d9db293cd09d1de408a18144c82cd3f.jpg,"3/4 pound dried rice noodles (see notes up top)|2 tablespoons toasted sesame oil, plus a splash to loosen noodles|2 tablespoons Chinese sesame paste or tahini (see note up top)|1 tablespoon smooth peanut butter|3 1/2 tablespoons soy sauce|2 tablespoons Chinese rice vinegar|1 tablespoon granulated or brown sugar|1 tablespoon finely grated ginger|2 teaspoons minced garlic (from 1 medium-large clove)|Chili-garlic paste, to taste|1/2 pound cucumber, very thinly sliced|1/2 cup roasted salted peanuts, roughly chopped|A handful of chopped fresh herbs, such as mint and cilantro, for garnish",904.4014833498541,26.398309487137496,141.60238056118422,25.493508756428056
Grilled Shrimp with Roasted Garlic-Herb Sauce,https://www.edamam.com/web-img/d0c/d0cd5e245bd7702ff1f023244237b88d.jpg,"1 quart water|1/3 cup salt|1/3 cup (packed) golden brown sugar|1 1/2 pounds uncooked large shrimp, unpeeled|1/4 cup olive oil|2 tablespoons dry white wine|2 garlic cloves, minced|1 tablespoon chopped fresh parsley|1/4 teaspoon dried crushed red pepper|Roasted Garlic-Herb Sauce",213.90042845428783,10.173004213002498,13.87385483464084,15.603130205648393
Grilled Shrimp with Roasted Garlic-Herb Sauce,https://www.edamam.com/web-img/046/0469526c41299daecbce8796b8eda797.jpg,"1 quart water|1/3 cup salt|1/3 cup (packed) golden brown sugar|1 1/2 pounds uncooked large shrimp, unpeeled|1/4 cup olive oil|2 tablespoons dry white wine|2 garlic cloves, minced|1 tablespoon chopped fresh parsley|1/4 teaspoon dried crushed red pepper|Roasted garlic-herb sauce (click for recipe)",213.90042845428783,10.173004213002498,13.87385483464084,15.603130205648393
Creamy Mushroom Meatloaf,https://www.edamam.com/web-img/7bb/7bbffdfa337446082c8a0486f420ea12.jpg,"1/4 cup butter|2 cups shiitake mushrooms, sliced|1 pinch salt|1 sprig fresh rosemary, chopped|3 tablespoons all-purpose flour|2 1/2 cups beef broth|salt and pepper to taste|1/2 cup heavy cream|1 (2 1/2 pound) uncooked prepared beef, veal and pork meatloaf",271.7963350556563,18.11790351299875,5.2976843818265635,21.54129397321219
Mushroom and Swiss Burger Meatloaf,https://www.edamam.com/web-img/2eb/2eb6db39e0575f84dc3ac9c44a1906a1.jpg,"2 slices pumpernickel bread|1 pound ground chuck|1 pound ground pork|1 egg|1/2 cup finely chopped sweet onion|1/3 cup petite-cut diced tomatoes with sweet onions, drained and juice reserved|1/4 cup finely chopped green pepper|1 tablespoon onion powder|1/2 teaspoon garlic salt|1/2 teaspoon ground black pepper|2 dashes Worcestershire sauce|2 dashes soy sauce|6 slices deli-sliced Swiss cheese|1 (4.5 ounce) can sliced mushrooms, drained|1/2 cup bottled sweet chili sauce",346.8556235039557,21.279863056993157,8.68880078789488,29.37156491707463
Clam Chowder Meatloaf,https://www.edamam.com/web-img/286/28635841b2d4c8c057dfa4191d322da1.png,"cooking spray|2 pounds lean ground beef|1 (19 ounce) can ready-to-serve New England clam chowder|1 large onion, chopped|2 eggs|1 stalk celery, finely chopped|3 tablespoons bread crumbs|1 pinch dried parsley, or to taste|salt and ground black pepper to taste",225.53984313558553,12.44445743323406,6.585564960341148,20.58303505808954
KELLOGG'S* RICE KRISPIES* Savory Meatloaf,https://www.edamam.com/web-img/a96/a96be5c4db18fed60ae7932001425da2.jpg,1 egg|2 cups KELLOGG'S* RICE KRISPIES* cereal|3/4 cup 2% milk|1/3 cup finely chopped onion|1 tablespoon Worcestershire sauce|1 teaspoon salt|1 teaspoon dry mustard|1/8 teaspoon pepper|1 1/2 pounds lean ground beef|1 (10 ounce) can condensed cream of mushroom soup|1/2 cup red wine,239.66453722760414,11.581144198697917,10.663765976041665,19.516715879817713
"Turkey Meatloaf with Bacon, Carmelized Onions, and Smoked Mozzarella",https://www.edamam.com/web-img/d23/d23c896765ab027619e3424e21386b1e.jpg,"1 onion, small dice|2 garlic cloves, minced|2 bacon slices, cut in 1/4” slices|1 Tbsp extra virgin olive oil|1 Tbsp unsalted butter|1/2 teaspon salt|5 grinds pepper|2 lbs ground turkey|1/4 C ketchup|1/4 C breadcrumbs|1/4 C milk|2 eggs, slightly beaten|1 tsp chopped fresh oregano|1 tsp salt, 1 tsp pepper|4 oz smoked mozzarella, shredded|1/4 C chopped sun dried tomatoes in oil, chopped|1/4 C ketchup|2 tsp Tobasco brand chipotle sauce|2 Tbsp brown sugar",353.30794769846557,19.961492539163196,15.226809118458956,29.56874490168399
The Most Easy and Delish Meatloaf EVER!,https://www.edamam.com/web-img/474/4746f05684ef33b80dbf743439795f1b.jpg,"1 egg|1 1/2 pounds ground beef|1 (14 ounce) can diced tomatoes with green chile peppers (such as RO*TEL®), undrained|1 sleeve buttery round crackers (such as Ritz®), crushed|1 teaspoon onion flakes (optional)|1 1/2 teaspoons garlic powder, or to taste|1 1/2 teaspoons seasoned salt, or to taste|1/2 teaspoon ground black pepper, or to taste",235.9722326875,17.759554913671877,2.5200960417656253,15.807564018890629
This Simple Meatloaf Recipe is one of the Most Easy Simple Meatloaf Recipes Ever,https://www.edamam.com/web-img/4a1/4a1d71fcc3fc68396d75a41f7cdae6e3.jpg,1 envelope (1 ounce) dry onion soup mix|2 pounds lean ground beef|1½ cups soft bread crumbs|2 large eggs|¾ cup water|⅓ cup ketchup,260.3824056445313,12.831576547328126,9.305691837179689,25.365405291218753
Asparagus Roast Beef Roll-Ups,https://www.edamam.com/web-img/283/283f7552fef4622b8d1c755e2732fb0b.jpg,"12 medium asparagus spears, trimmed by snapping off the ends where they break naturally|1 teaspoon prepared horseradish, or more to taste|2 tablespoons light sour cream|Salt and pepper, to taste|6 ounces thinly sliced or shaved Simple Grilled London Broil, Pot Roast, or extra-lean deli roast beef",135.99833550864375,4.561866860022375,5.778520774345937,18.45849610669919
Sunday Supper: Pot Roast with Mushrooms,https://www.edamam.com/web-img/33f/33f0ba7e59493f680e68baf0199404f3.jpg,"1 cup dried mushrooms (a mixed variety is fine)|Olive oil|3 – 3 1/2 pound boneless chuck roast|8 ounces button mushrooms, quartered|1 onion, finely chopped|2 carrots, chopped|2 ribs celery, chopped|16 ounces (2 cups) beef broth|Kosher salt and cracked black pepper|1 tablespoon flour|1 tablespoon butter",1028.1931397625392,64.12827130755761,40.67284721772818,79.35869351342477
Brasato al Barolo (Piedmont-Style Pot Roast),https://www.edamam.com/web-img/721/72126874141b70114124d323eebfcdfc.jpg,"2 1/2 pounds (1.2 kg) beef chuck roast/pot roast|Salt and freshly ground black pepper|3 tablespoons olive oil|3 tablespoons (50 grams) cold butter|1 onion, diced|1 carrot, diced|1 stalk celery, diced|2 garlic cloves, peeled|2-3 bay leaves|1 handful mixed fresh herbs such as rosemary, sage, thyme|1 bottle (25 fl oz or 750 ml) dry, full-bodied red wine (see note)|Water or beef stock, to cover|Optional: a few whole cloves, cinnamon, some juniper berries (see note)",498.19144610254176,23.743398472827508,8.357670925352084,40.87578582947042
A Simple Braised Brisket Pot Roast,https://www.edamam.com/web-img/df4/df4ec688a1e8db9a8cede0735bbbde1b.jpg,"4-pound piece of brisket|4 tablespoons beef suet, finely chopped|1 onion, thinly sliced|2 bay leaves|2 teaspoons salt|2 cups boiling water|2 tablespoons butter|2 tablespoons flour|1 cup stock|2 teaspoons onion juice|½ teaspoon salt|¼ teaspoon freshly ground pepper",327.28028785921333,26.774191565259137,1.8929678703609258,18.487327773850545
Fall Brisket With Cider and Butternut Squash From 'The Artisan Jewish Deli at Home',https://www.edamam.com/web-img/efb/efbde2bb68c1243e1027371e941a2633.jpg,"3 pounds beef brisket|Kosher salt and freshly ground black pepper|1 tablespoon vegetable or canola oil|4 cups apple cider|2 cups dry red wine, such as Merlot, Syrah, Zinfandel, or Côtes-du-Rhône|6 sprigs fresh thyme, plus 1 tablespoon minced fresh thyme|4 large cloves garlic, smashed|2 bay leaves|1 (2-pound) butternut squash, peeled, seeded, and cut into 2-inch chunks|3 medium red onions, peeled and quartered, leaving the root intact",884.5672960084167,53.25254294358834,44.20964352304417,43.004673581940835
Cook the Book: Ad Hoc's Buttermilk Fried Chicken,https://www.edamam.com/web-img/a9b/a9bdf9b0b6b500c351b873306bed771f.jpg,"Two 2 1/2- to 3-pound chickens|Chicken Brine, cold (recipe follows)|For Dredging and Frying:|Peanut or canola oil for deep-frying|1 quart buttermilk|Kosher salt and freshly ground black pepper|Coating:|6 cups all-purpose flour|1/4 cup garlic powder|1/4 cup onion powder|1 tablespoon plus 1 teaspoon paprika|1 tablespoon plus 1 teaspoon cayenne|1 tablespoon plus 1 teaspoon kosher salt|1 teaspoon freshly ground black pepper|Ground fleur de sel or fine sea salt|Rosemary and thyme sprigs for garnish|5 lemons, halved|12 bay leaves|1 bunch (4 ounces) flat-leaf parsley|1 bunch (1 ounce) thyme|1/2 cup clover honey|1 head garlic, halved through the equator|1/4 cup black peppercorns|2 cups (10 ounces) Diamond Crystal kosher salt|2 gallons water",1329.6580784064595,46.62567151812547,154.13360840709095,76.06209964933869
Honey-Brined Fried Chicken Breasts,https://www.edamam.com/web-img/ffb/ffb626c8872ffe6847758e10bb25c06e.jpg,3 cups cold water|1/4 cup kosher salt|1/4 cup honey|4 boneless skinless chicken breast halves|1/4 cup buttermilk|1 cup all-purpose flour|1 teaspoon black pepper|1/2 teaspoon garlic salt|1/2 teaspoon onion salt|cayenne pepper to taste|vegetable oil for frying,518.7654249999999,28.423113749999995,42.78431,23.51299
Sweet Tea Brined Cornbread Crusted Chicken Biscuit recipes,https://www.edamam.com/web-img/ace/ace76c939f8d29771c34395176c120c0,4 c water|8 tea bags|3 c sugar|1 c salt|5 c ice|3 boneless skinless chicken breasts-pounded flat & cut in half|1 box jiffy corn muffin mix|oil|3 c self rising flour|3 Tbsp sugar|12 Tbsp cold butter-cut into small squares|1 c milk|1/4 c melted butter|1/2 lb shredded collard leaves|oil|2 c milk|2 Tbsp flour|salt|pepper|2 Tbsp bacon grease|6 fried eggs|12 slice thick cut crispy bacon|1/4 c pepper jelly|orange blossom honey,1985.1345739501521,105.86170185677288,202.78271882435845,57.877895800890336
Pistachio-Crusted Lamb Rack,https://www.edamam.com/web-img/661/661bb69028c9a7ea55de79fae5dbda98.jpg,"One 8-rib rack of lamb, Frenched|1  Teaspoon   kosher salt, plus more for the lamb|1/4  Teaspoon   black pepper, plus more for the lamb|2  Tablespoons   olive oil|5  Tablespoons   unsalted butter, room temperature|1/2  Cup   breadcrumbs|1/4  Cup   finely ground pistachio nuts|1  Tablespoon   Dijon mustard",1760.2211874999998,161.75341499999996,12.177315625,61.205963125
Pistachio-Crusted Rack of Lamb with Pancetta,https://www.edamam.com/web-img/abd/abd948b3bed0aead0e635c421f301d60.jpg,"1/3 cup unsalted pistachios|1 tablespoon chopped thyme|1 1/2 teaspoons chopped rosemary|1/3 cup extra-virgin olive oil|Salt and freshly ground pepper|One 1 1/2 pound rack of lamb, frenched (8 chops)|6 ounces thinly sliced pancetta or bacon|8 scallions, white and tender green parts only",869.8604393298272,82.36332275695166,6.602628463607033,26.220891677941196
Dijon-Pistachio Crusted Rack of Lamb,https://www.edamam.com/web-img/d7a/d7aa227d1940cb753cdaf9f50b08dae4.jpg,2 rack lamb (for 3 chops per person)|kosher salt and freshly ground black pepper|2 tbsp. olive oil|¼ c. Dijon mustard|1 tbsp. fresh thyme|2 shallots|½ c. dry bread crumbs|¼ c. pistachios,2095.5611680555344,189.44085600925894,13.218240902772573,80.08470716203585
Pistachio Crusted Rack of Lamb recipes,https://www.edamam.com/web-img/855/8550f74a1510e6ab2319adfad9c69324,"4 racks of lamb, trimmed|2 teaspoon herbes de Provence|salt and ground black pepper|2 tablespoon vegetable oil|1 1/4 cup chopped pistachio nuts|3 tablespoons panko bread crumbs|2 tablespoon melted butter|2 teaspoon olive oil|salt and ground black pepper|6 tablespoons Dijon mustard",6294.83525075,578.7427399449999,20.5959173375,240.18978966749995
Pistachio-Encrusted Rack of Lamb,https://www.edamam.com/web-img/77d/77d75a222eba9a56a565f176e7cc0aba.jpg,"3   (1-ounce) slices day-old white bread|1/3 cup  finely chopped pistachios|1 1/4 teaspoons  grated lemon rind|2 1/2 tablespoons  finely chopped fresh parsley|1/4 cup  lemon juice|3/4 teaspoon  salt, divided|1/4 cup  finely chopped fresh chives|1/4 cup  finely chopped fresh mint|2 1/2 tablespoons  Dijon mustard|2   garlic cloves, minced|2   (1 1/2-pound) French-cut racks of lamb (8 ribs each), trimmed|Cooking spray|Mint sprigs (optional)",548.1906275655112,47.75591272581032,8.51398030467532,20.583998816072835
Baked Orange Roughy Italian-Style,https://www.edamam.com/web-img/0eb/0eb3a63c45b6eea56274d89fc3d90239.jpg,"2 tablespoons grated Romano cheese|1/4 teaspoon garlic powder|1/4 cup Italian seasoned bread crumbs|1 tablespoon chopped fresh parsley|2 tablespoons grated Parmesan cheese|1/2 teaspoon salt, or to taste|1 pound orange roughy fillets|1/4 cup butter, melted",259.3092877997301,15.610559272481211,5.446247374997469,23.537051354227824
Baked Orange Roughy Italian Style,https://www.edamam.com/web-img/a7d/a7d3631925c2bc9a3d4d9e31907b8e89.jpg,1/4 cup italian seasoned bread crumbs|2 tblspoons grated parmasan cheese|2 tblspoons grated romano cheese|1/4 teaspoon garlic powder|1/2 teaspoon salt|1 pound orange roughy fillets|1/4 cup butter|1 tblspoons parsley,326.94398780000006,21.2147672725,5.715159375000002,27.538631354250004
Baked Orange Roughy Italian-Style,https://www.edamam.com/web-img/254/254c49cc329c434ef1b815e40f35774c.jpg,"1 lb orange roughy fillet|1/4 cup seasoned bread crumbs, Italian style|1/2 teaspoon salt , to taste|2 tablespoons grated parmesan cheese|1/4 teaspoon garlic powder (to taste)|1 tablespoon fresh parsley , chopped|1/4 cup butter , melted|1 tablespoon grated romano cheese",251.3274127998651,15.054921772490605,5.371378624998735,22.881176354238914
BBQ Beef Brisket and Beans,https://www.edamam.com/web-img/a2e/a2e76350986fc49e3c1b1efd744202c4.jpg,"4 med onions, sliced|5 lb beef brisket, trimmed of fat|1 1/4 C barbecue sauce (we used Annie's Naturals Organic Original Recipe BBQ Sauce)|2 cans (15 oz each) cannellini beans, rinsed and drained|2 tbsp chopped fresh rosemary",335.353433203125,21.213842724869792,15.560813211458333,19.72108842130209
BBQ Brisket Sandwiches,https://www.edamam.com/web-img/6b6/6b626d55dd240a1aec5809a9482dc3a7.jpg,"1/2 cup barbecue sauce|2 cups sliced or shredded braised brisket|4 crusty sandwich rolls, sliced in half",2729.06,203.89882500000002,44.614275000000006,166.93235
BBQ Brisket,https://www.edamam.com/web-img/956/9560a915936cd5feb6b7df2d01149421.jpg,½ c. ketchup|½ c. apple cider|¼ c. cider vinegar|1 tbsp. Worcestershire sauce|1½ tbsp. garlic|¼ c. dark brown sugar|1 brisket|1 tsp. salt|¾ tsp. black pepper|1 tbsp. vegetable oil|1 large yellow onion,925.1890416666132,69.50184249999982,17.654927083321457,54.34913041666439
Broken Spoke BBQ Brisket,https://www.edamam.com/web-img/146/146a53e012faefd9f41a738d0e08f2c8.jpeg,"1 (8 to 10-pound) beef brisket|Salt and ground black pepper|BBQ Sauce, recipe follows|1 (12-ounce) can tomato sauce|1 tablespoon Worcestershire sauce|1 tablespoon lemon juice|1 tablespoon liquid smoke, optional|1/4 cup brown sugar or honey|Salt|Onion powder, or 1/4 small onion, minced|Garlic powder, or 1 clove garlic, minced",1929.9129392040793,151.38288057165227,12.740573418873124,122.0427964504763
BBQ Brisket,https://www.edamam.com/web-img/e7f/e7f24c7d1ba5a31a7f368d973c609f65.jpg,".5 cup(s) ketchup|.5 cup(s) apple cider|.25 cup(s) cider vinegar|1 tablespoon(s) worcestershire sauce|1.5 tablespoon(s) garlic, finely chopped|.25 cup(s) dark brown sugar|1  (3 pound) brisket|1 teaspoon(s) salt|.75 teaspoon(s) black pepper|1 tablespoon(s) vegetable oil|1 large yellow onion, chopped",717.6265122666132,52.79907518849981,17.654927083321457,40.98541249116438
Crab-Stuffed Filet Mignon With Whiskey Peppercorn Sauce,https://www.edamam.com/web-img/34b/34b307dd403d68eaed04b47e9513cbc5.jpg,"4 (6 ounce) filet mignon steaks|1 teaspoon cracked black pepper|2 tablespoons shrimp stock or water|1 tablespoon olive oil|1 teaspoon minced garlic|2 tablespoons olive oil|1 fluid ounce whiskey|1 teaspoon minced onion|1 teaspoon minced celery|1 teaspoon minced green onion|4 slices bacon, cooked lightly|2 tablespoons bread crumbs|1 clove garlic, minced|1 teaspoon minced shallot|1 (6 ounce) can crab meat, drained|1 cup heavy cream|1 1/4 cups beef broth|1 teaspoon Cajun seasoning|1 teaspoon minced green bell pepper|1 cup crimini mushrooms, sliced|1 teaspoon Dijon mustard",922.246242615458,74.8072435318504,7.711064270810233,49.038858648200815
Green Curry With Chicken,https://www.edamam.com/web-img/79c/79c348d873181e62b76cfa874718101c.jpg,"2 cups (500 ml) canned Thai coconut milk*|1/4 cup (70 g) green curry paste|1 1/2 cups (375 ml) chicken stock|2 cups (265 g) peeled and cubed sweet potatoes|4 slices galangal|1 teaspoon dried Thai shrimp paste, roasted** (kapi), or Asian fish sauce|3 stalks lemongrass|3/4 cup (85 g) pea eggplants|8 Thai eggplants, quartered|2 skinless chicken breast filets, cut into bite-size pieces|3 red chiles, slivered, plus additional for garnish|2 cups (300 g) diced pineapple|1 cup (15 g) loosely packed basil leaves",281.3073527986655,11.1265742097369,34.20266845445013,16.386772932408384
Pineapple Duck Curry From 'Everyday Thai Cooking',https://www.edamam.com/web-img/919/919d08492d31d8b4b111497525323f8e.jpg,"1 tablespoon high-heat cooking oil|1 garlic clove, minced|1 teaspoon minced galangal or fresh ginger|1 fresh hot red or green chili, preferably Thai (deseeded for less heat), ﬁnely sliced|3 tablespoons thick red curry paste|2 tablespoons ﬁsh sauce (nam pla)|2 tablespoons palm or brown sugar|2 kafﬁr lime leaves, torn in half (optional)|8 ounces (250 g) roast Chinese duck, thinly sliced|1 Asian eggplant, cut in half lengthwise and then sliced crosswise into wedges|2 cups (500 ml) coconut milk|1 cup (250 ml) chicken stock|1 1/2 cups (337 g) diced fresh pineapple|8 small cherry or grape tomatoes, halved|4 tablespoons fresh Thai or Italian basil leaves|4 tablespoons fresh coriander leaves (cilantro)|4 tablespoons fresh mint leaves",426.59027259502506,35.464211392018605,22.776656385726426,9.17654080248285
Pineapple Duck Curry recipes,https://www.edamam.com/web-img/a0b/a0b8fdc05ea418840ddbcd41e44f6792,"1 tablespoon high-heat cooking oil|1 garlic clove, minced|1 teaspoon minced galangal or fresh ginger|1 fresh hot red or green chili, preferably Thai (deseeded for less heat), finely sliced|3 tablespoons thick red curry paste|2 tablespoons fish sauce|2 tablespoons palm or brown sugar|2 kaffir lime leaves, torn in half (optional)|8 ounces roast Chinese duck, thinly sliced|1 Asian eggplant, cut 1/2-inch lengthwise and then sliced crosswise into wedges|2 cups coconut milk|1 cup basic chicken stock or store-bought|1 1/2 cups diced fresh pineapple|8 small cherry or grape tomatoes, halved|4 tablespoons fresh Thai or Italian basil leaves|4 tablespoons fresh coriander leaves (cilantro)|4 tablespoons fresh mint leaves",618.0040812670039,51.76320133410358,31.256916879600077,13.884277124211353
Cook the Book: Lemon Chicken,https://www.edamam.com/web-img/291/2915c7b77ceb75f10790244b957f09d5.jpg,"1 1/2 pounds boneless chicken, cut in 2-inch chunks|Olive oil for browning the chicken (optional)|1 tablespoon kosher salt|6 ounces (1/2 can) frozen lemonade concentrate, thawed|3 tablespoons brown sugar|1 teaspoon balsamic vinegar|3 tablespoons ketchup",411.53387316831333,25.646388809625005,11.912824007668533,31.785316557499865
