name,image,ingredients,calories,fat,carbs,protein
Bruschetta,https://www.edamam.com/web-img/3a5/3a5c44cfea95b9e3b417aafe7c21f2f1.jpg,"8 tablespoons olive oil|2 teaspoons butter|3/4 pound mushrooms, chopped fine|3 cloves garlic, 2 minced, 1 smashed|1/4 teaspoon salt|Fresh-ground black pepper|1/4 teaspoon dried sage|1 tablespoon chopped flat-leaf parsley, plus 1/3 cup lightly packed leaves|1/2 cup pitted green olives|1/2 teaspoon anchovy paste|1 1/2 teaspoons lemon juice|Bruschetta",304.2539345533,31.635771654,4.8980183326,3.3219618242
Caesar Salad,https://www.edamam.com/web-img/125/12587f45996751c4d801c702cba36433.jpg,"1/3 cup  plus 1 tablespoon reduced-fat Caesar salad dressing, divided|4   (4-ounce) skinless, boneless chicken breast halves|10 cup  torn romaine lettuce|1/4 cup  shredded Parmesan|8   crisp breadsticks",377.6393776667,19.4892737735,18.3939958333,31.8846645625
Cannoli,https://www.edamam.com/web-img/71e/71e0f9409387585737e8e08a82772b18.jpeg,1 cup unsalted pistachios|1 cup heavy cream|2 tablespoons sugar|2 tablespoons golden raisins|1 cup chopped bittersweet chocolate|1 cup ricotta|14 cannoli shells,857.9786785714,57.7542482143,76.7771185714,10.22488125
Caprese Salad,https://www.edamam.com/web-img/587/587acf25d156633d44033a403bd07ac8.jpg,8 ounces fresh mozzarella|2-3 tomatoes|1 bunch basil|Extra-virign olive oil|Sea salt|Black pepper,205.4711824546,14.9068799076,4.8436396706,13.6859598338
Carrot Cake,https://www.edamam.com/web-img/ca3/ca3dca9f08a94681832735ee3199a02e.jpg,"2 cups sugar|½ cup butter|4 eggs, beaten|3 cups self-rising flour|2 teaspoons ground cinnamon|2 cups grated carrot|½ cup chopped cashew nuts",885.0798,28.668406,145.190236,14.932586
Ceviche,https://www.edamam.com/web-img/ea8/ea8636ca18406dae2962ef3de7573dc2.jpg,"1 pound fish, cut up into bite sized pieces|1/2 cup minced mint|1/2 cup minced basil|3 limes|1 teaspoon Louisiana hot sauce|3 spring onions, diced|salt to taste",261.1928376,4.206540145,13.397285,47.096908948
Cheesecake,https://www.edamam.com/web-img/6c5/6c58d5b05656541c6fecddd823a7c712,"To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|To make cheesecake, you will need 2 pounds cream cheese, 1 cup sugar, 1 tablespoon cornstarch or 2 tablespoons all-purpose flour (optional), 1/8 teaspoon salt, 1/2 cup sour cream, 2 teaspoons lemon juice (optional), 1 teaspoon vanilla extract, 3 large egg|2 pounds cream cheese|1 cup sugar|1 tablespoon cornstarch, or 2 tablespoons all-purpose flour (optional)|1 tablespoon cornstarch, or 2 tablespoons all-purpose flour (optional)|1 tablespoon cornstarch, or 2 tablespoons all-purpose flour (optional)|1/8 teaspoon salt|1/2 cup sour cream|2 teaspoons lemon juice (optional)|1 teaspoon vanilla extract|3 large eggs|1 large egg yolk|12 whole graham cracker rectangles (6 ounces)|5 tablespoons butter, plus extra to grease the pan",3860.108406825,274.3192151871,298.6530159857,65.405542296
Cheese Plate,https://www.edamam.com/web-img/5c6/5c6f800927a924c22ef77a5c309fa1f4.png,"⅓ cup hazelnuts|2 Bosc pears, halved lengthwise, cored and cut lengthwise into 3/4-inch wedges|1 large quince (1 pound), peeled, cored and cut into 1/2-inch dice|¼ cup sugar|4 Tbsp unsalted butter, melted|1 Tbsp fresh lemon juice|Kosher salt|8 figs, halved lengthwise|4 oz blue cheese, thinly sliced or crumbled",333.7156296697,17.9808116328,40.5505255798,6.1804673074
Chicken Curry,https://www.edamam.com/web-img/77c/77cbb3d9a16765913cd6ffe313064a7c.jpg,"2 tablespoons olive oil|2 chicken breasts (about 12 ounces), boneless and skinless, split|Salt and freshly ground black pepper|1 large onion, peeled and cut into 1/4-inch dice (about 1 1/2 cups)|1 tablespoon minced garlic (about 2 large cloves)|1 tablespoon grated fresh ginger|1 tablespoon fine indian curry powder|1 1/2 teaspoons ground garam masala, optional|1/2 cup crushed canned tomatoes|3/4 cup homemade chicken stock, or canned low-sodium chicken broth, skimmed of fat",224.3209294374,13.9610272688,8.5070149428,16.4463864633
Chicken Quesadilla,https://www.edamam.com/web-img/1f1/1f1270715e5fd732643533e0ed2d8776.jpg,"1/2 cup  shredded cooked skinless chicken|1/2 cup  grated Cheddar|1/4 teaspoon  cumin|1 teaspoon  finely chopped pickled jalapeño, optional|2   7-inch whole-wheat tortillas|1/4 cup  salsa",868.70875,40.1017175,85.41571,40.2251025
Chicken Wings,https://www.edamam.com/web-img/0c5/0c50b533834bf1a997ac9a3c7fccad5f.jpg,"1/3 cup hoisin sauce|1/4 cup rice wine vinegar|1 clove garlic, finely chopped|1 tsp. crushed chili flakes|1 tsp. chinese five-spice powder|Peanut oil|1 lb. chicken wings, drumsticks and wings separated|Kosher salt to taste",576.3731962971,35.6531177287,20.510076667,41.4083032787
Chocolate Cake,https://www.edamam.com/web-img/d8a/d8a01a1fc7a5e5f631fda5064eb60921.jpg,1 recipe Chocolate Cake Mix|1/2 cup coffee or water|1/2 cup almond or soy milk (vanilla flavor preferred)|1/2 cup canola oil|1/2 cup pure maple syrup|2 tablespoons apple cider vinegar,263.4880714286,13.7848892857,35.4296671429,2.5067321429
Chocolate Mousse,https://www.edamam.com/web-img/bb2/bb221d581497fa559f5817ca1800ea65.jpg,"1 ounce semisweet or bittersweet chocolate, per person|1 tablespoon water, per person|1 large egg, per person",103.7888555,6.6299284688,9.2376726384,3.7353399856
Churros,https://www.edamam.com/web-img/348/34840097072fda040737ef4a848f1b72.jpg,"1/2 cup (1 stick) unsalted butter|2 tablespoons granulated sugar|1/4 teaspoon coarse salt|1 cup all-purpose flour|3 large eggs|Vegetable oil, for frying|Confectioners' sugar, for dusting|Chocolate dipping sauce for churros chocolate dipping sauce for churros, optional",186.5920644521,8.863070354,21.1093733655,5.3541080861
Clam Chowder,https://www.edamam.com/web-img/8c7/8c778d4e3b02d95234dd86d5060350f6.jpg,"Three 8-ounce bottles clam juice|1 pound starchy potatoes (such as idaho or russet) peeled and cut into 1/2-inch cubes|2 tablespoons butter|1 bay leaf|1 large onion, chopped (about 1 1/2 cups)|1/4 cup flour|5 (6.5) ounce cans of clams, diced, juices reserved|1 cup whole milk|1/2 cup heavy cream|1 teaspoon paprika|Salt and pepper|1/4 cup parsley, chopped (optional)",435.6135690871,19.6939663157,39.3126885603,26.6705248423
Club Sandwich,https://www.edamam.com/web-img/2cf/2cf571005ce2f52d4a275b0fbc0adc56.jpg,"6 slices (about 1/2-inch thick) white Pullman loaf|6 tablespoons mayonnaise|1 tablespoon mustard (optional)|4 large leaves greenleaf lettuce|3 ounces thickly sliced deli turkey|6 strips thick-cut bacon, cooked until crisp|1 large beefsteak tomatoes (about 6 ounces), sliced|Salt and pepper",244.9108100895,18.4327423794,11.9800671745,7.6777819671
Crab Cakes,https://www.edamam.com/web-img/c7c/c7c003c2387417778f279718cd7e01b7.jpg,"For the crab cakes|1 pound lump crab meat|1/4 cup diced red bell pepper|1/4 cup diced green bell pepper|2 green onions, chopped|1 egg, lightly beaten|1/2 cup panko crumbs, plus additional for dredging|1/4 cup lemon juice (about 2 lemons)|2 tablespoons mayonnaise|2 teaspoons mustard powder|1 teaspoon Old Bay seasoning|1/2 teaspoon kosher salt|1/4 teaspoon Worcestershire sauce|Lemon wedges, for garnish|For the rémoulade|1/4 cup mayonnaise|1 teaspoon Dijon mustard|1 teaspoon sweet relish|1/4 teaspoon prepared horseradish sauce|Couple dashes of hot sauce|Squeeze of lemon",205.1315591,12.9317355897,6.4539956597,15.391130126
Creme Brulee,https://www.edamam.com/web-img/cdb/cdba5113cd7ddd4c61d4a5f031d35ddd.jpg,"4 cups heavy cream|3/4 cups sugar|1 vanilla bean, split lengthwise|7 large egg yolks|1/4 teaspoon coarse salt|3/4 cup sugar",605.3725,47.9782,41.425675,4.79905
Croque Madame,https://www.edamam.com/web-img/4cb/4cb254198c92acc77e03c00889162faa.png,"1 shallot, minced|2 ounces salted butter|3 tablespoons flour|2 cups milk|Gratings of nutmeg|Salt as needed|4 slices bread, buttered|Dijon to taste|6 ounces sliced ham, warmed or room temperature|2 ounces grated gruyère|1 ounce vegetable oil|2 eggs",1018.2896917502,67.9660123577,58.0144906614,44.3680344093
Cup cakes,https://www.edamam.com/web-img/0c6/0c6b255fe0fc44277bc2596d164d2481.jpeg,"4 tablespoons unsalted butter, melted and cooled slightly, plus more for greasing|3/4 cup plus 2 tablespoons cake flour|3/4 teaspoon baking powder|1/4 teaspoon fine salt|2 large eggs|2/3 cup granulated sugar|1 tablespoon milk|3/4 teaspoon vanilla extract|1/2 cup confectioners' sugar|1/2 cup coffee liqueur, such as Tia Maria|1 tablespoon instant espresso powder|1 tablespoon unsweetened cocoa powder|1/4 cup hot water|1 cup mascarpone cheese, at room temperature|1/2 cup heavy cream|Cocoa powder or chocolate shavings, for garnish, optional",570.9234166667,30.06384,61.7653427778,6.75534
Deviled Eggs,https://www.edamam.com/web-img/200/20022b71278e67ef7661e243f343158c.jpg,"1 dozen large eggs|2/3 cup silken tofu, drained|1 tablespoon mayonnaise|1 tablespoon Dijon mustard|1/2 teaspoon hot pepper sauce, plus more to taste|2 teaspoons prepared horseradish|2 tablespoons chopped fresh chives, plus more for garnish|Salt and freshly ground black pepper, to taste|1/4 teaspoon paprika",137.3019066563,9.5049602306,1.3836574641,11.2680163303
Donuts,https://www.edamam.com/web-img/cb5/cb5f84b8892a0ad574d0df9f470653a8.jpg,"4 1/2 teaspoons active dry yeast (2 packets)|1 cup warm water, 110° F|1/2 cup sugar|1/2 teaspoon baking powder|1/2 teaspoon freshly grated nutmeg|2 teaspoons salt|4 to 4 1/2 cups all purpose flour|1/4 cup soft butter or shortening|3 egg yolks|1 teaspoon vanilla extract|Canola oil, for frying|Confectioner's sugar to dust finished donuts|Pastry bag and tip to fill the donuts|12 ounces cranberries|2/3 cup water|3/4 cup sugar|1 tablespoon freshly grated ginger|Juice and zest of one small orange|Juice and zest of one lemon|Seeds from one vanilla bean",234.9291383597,11.2859528702,31.053812441,2.9431965701
Dumplings,https://www.edamam.com/web-img/9b5/9b5367f4a5bbccf959df494934c44e6e.jpg,"2 medium cloves garlic, minced|Kosher salt, as needed (for boiled dumplings)|4 large eggs|Kosher salt and freshly ground black pepper|1 recipe Ginger Vinegar or Scallion-Soy Dipping Sauce|Vegetable oil, as needed (for pan-fried dumplings)|2 Tbs. vegetable oil|1 cup thinly sliced scallions|6-3/4 oz. (1-1/2 cups) unbleached all-purpose flour; more for kneading|1/2 tsp. toasted Asian sesame oil",227.503048213,9.8043957275,26.4886438847,7.923774175
Edamame,https://www.edamam.com/web-img/85b/85b6b97fb7a7d9f41aa00a6343ee1231.jpg,Salt|1 one-pound bag edamame|1 teaspoon Seasoned Salt,124.73790175,5.3637297753,9.7295563365,11.6233044813
Eggs Benedict,https://www.edamam.com/web-img/48a/48ae883aa945c01b0b8c590d40e6fd34.jpg,"6 tbsp hollandaise sauce|6 large, very fresh eggs|12 slices pancetta, grilled until crisp|3 english muffins, split in half horizontally|A little butter",715.7718749998,59.18443125,22.2970875,23.72056875
Escargots,https://www.edamam.com/web-img/350/3507c23cc28fe8fb6166a20363f66206.jpg,"For the Beurre d’ Escargot:|1 cup (2 sticks) unsalted butter, at room temperature|1 tablespoon finely chopped parsley|3 medium cloves garlic, minced (about 1 tablespoon)|1 small shallot, finely chopped|1/2 tablespoon Pernod (preferred), Ricard, or other anise-flavored liqueur|1 teaspoon table salt|1/4 teaspoon freshly ground black pepper|For the shrimp:|24 freshwater large or jumbo shell-on shrimp, rinsed in cold water",306.2363749999,31.0360441667,2.6822254166,4.9637670833
Falafel,https://www.edamam.com/web-img/2c5/2c55390caef43f2567b09802b7d49f52.jpg,1 box falafel mix (we used Near East)|1¼ c. water|1 tsp. olive oil|4 pita breads|4 leaves romaine lettuce|2 small tomatoes|Accompaniment: Cucumber-Yogurt Sauce,155.78,3.18775,28.6448625,5.553375
Filet Mignon,https://www.edamam.com/web-img/621/62143f8927b25acb9b00746b0932bdac,"1 tablespoon whole black peppercorns|1 tablespoon whole green peppercorns|2 tablespoons unsalted butter (1/4 stick), at room temperature|4 (6-ounce) filet mignon steaks (about 1 1/2 inches thick)|kosher salt|2 tablespoons olive oil",537.406586325,43.0042321585,2.2105125,34.1317391503
fish and chips,https://www.edamam.com/web-img/439/439ca1e09207613363c362d1885c5be0.jpg,"880g/ 1lb 12 oz floury potato, scrubbed and cut into chips|2 tbsp olive oil|50g fresh breadcrumb|zest 1 lemon|2 tbsp chopped flat-leaf parsley|4 x 140g/5oz thick sustainable white fish fillets|200g/ 7oz cherry tomato",403.694,9.74101,50.84817,30.06148
Foie Gras,https://www.edamam.com/web-img/9b6/9b6ba845285574f3555270985a5637fc.jpg,"6 large Medjool dates, halved lengthwise, pitted|2 ounces (about) foie gras (goose or duck liver)|Fleur de sel*|Chopped fresh parsley",165.3880275604,6.2721792752,27.682921989,2.2824247223
French Fries,https://www.edamam.com/web-img/902/9021ee83176e6c15f0f14ca5a80ef075.jpg,4 large baking potatoes|oil–a quart or two|coarse salt,335.872656,5.3136,66.6783,7.8966
French Onion Soup,https://www.edamam.com/web-img/fb4/fb4dab97d8f5eaf4264c240fff220213.jpg,"1 sprig flat-leaf parsley, 1 sprig fresh thyme, and 1 bay leaf tied together with kitchen twine|8 cups homemade chicken or beef broth, or low-salt canned chicken broth|1 baguette, cut into as many 3/8-inch slices as needed to cover six soup crocks|Salt and freshly ground black pepper|1 cup dry white wine (not oaky), such as Sauvignon Blanc or Pinot Grigio|1-1/2 cups (about 6 oz.) grated Gruyère cheese|6 large yellow onions (about 3-1/4 lb. total), sliced about 1/8 inch thick|4 Tbs. unsalted butter|2 tsp. all-purpose flour",441.5647754294,18.9804385956,44.2787411858,18.0162915251
French Toast,https://www.edamam.com/web-img/45d/45d55dcf4440339586aa471a25e66b78.jpg,"4 slices of your favorite bread for French Toast (not too sour but with some substance), 1/2 - 3/4 inch slices...or to your liking|4 eggs|2 bananas|2/3 cups coconut milk (I use the full fat kind)|3/4 teaspoons vanilla|1 tablespoon best quality dark rum|1/4 teaspoon cinnamon|zest of a whole lime|tiny pinch of salt|knob of butter and a splash of olive oil to fry in",221.4389722221,12.7562283333,20.4990272222,6.7282052778
Fried Calamari,https://www.edamam.com/web-img/eff/eff09ad936d414a6de1412c13acfbd92.JPG,"4 cups vegetable oil, or less if you are pan frying|1 pound cleaned small calamari (squid), tubes and legs, rinsed well and drained|1 cup all-purpose flour|1 cup masa harina, or fine corn meal|1 handful parsley leaves, for garnish (optional)|1 large meyer lemon, or regular lemon, sliced into thin rounds (optional)|1 tablespoon minced parsley, for garnish (optional)|Kosher salt|Lemon wedges|Sriracha mayo (2 tablespoons mayo mixed with sriracha hot sauce to taste)",797.3106672994,30.5447424999,111.493325,17.07818
Fried Rice,https://www.edamam.com/web-img/41d/41d37819b3cd49774b0728ad7ea2dbcc.jpg,"2 large spring onions , finely sliced|1.0 tbsp soy sauce|2 eggs|85.0g carrots , diced|25.0g butter|85.0g frozen peas|1.0 tbsp vegetable oil|200.0g basmati rice (or use cooked rice)",213.4616666667,7.4177166667,30.7855,5.4531666667
Frozen Yogurt,https://www.edamam.com/web-img/fdc/fdcc92cb816d63367e02d75db37eb679.jpg,"3 cups pitted fresh cherries|2 Tbsp lemon juice|3/4 cup sugar (more or less depending on how sweet the cherries and how sweet you want your frozen yogurt to be)|1/4 cup whole milk (can substitute half-and-half or cream for creamier version)|1 1/2 cups full fat yogurt (if you are using non or low-fat yogurt, add 2 Tbsp heavy cream)|2 Tbsp almond liqueuer such as Amaretto (optional)",170.473125,6.44208125,24.1257875,6.35139375
Garlic Bread,https://www.edamam.com/web-img/e07/e07e40b081db24b2e9f641a94c9fecf8.jpg,"4 garlic cloves|Coarse salt and ground pepper|4 tablespoons (1/2 stick) butter, melted|1 baguette (24 inches long), halved crosswise, then lengthwise",155.489133,6.67831858,20.04360285,4.20136937
Gnocchi,https://www.edamam.com/web-img/239/2390dac115144f8d0361940864551dfd.jpg,"100 ml/3½ fl oz crème fraîche , half-fat if preferred|250.0g bag baby spinach|100.0g soft blue cheese|4.0 tbsp grated parmesan|500.0g fresh gnocchi",563.8933446702,18.6364986754,72.4045366977,26.8343151889
Greek Salad,https://www.edamam.com/web-img/8ad/8adc3b0dec518a864a28b1242c38a2b4.jpg,"16 Kalamata olives|85.0g feta cheese , cut into chunks (barrel matured feta is the best)|4.0 tbsp Greek extra virgin olive oil|1.0 tsp dried oregano|1 cucumber , peeled, deseeded, then roughly chopped|4 large vine tomatoes , cut into irregular wedges|½ a red onion , thinly sliced",230.5,19.74414,10.818355,4.893045
Grilled Cheese Sandwich,https://www.edamam.com/web-img/139/1390b1a3f79c6ab21220041042e0b91a.jpg,"2 thick slices sandwich bread|2 tablespoons salted butter|3 ounces cheese that melts well, like American, cheddar, pepper jack or havarti|something to add a little substance and soak up the smoky flavor, like turkey, grilled veggies, caramelized onions or roasted red peppers",7856.6451916625,335.7906661626,35.8851859727,1109.3374760778
Grilled Salmon,https://www.edamam.com/web-img/b39/b395cf0dfe7d320ddee0f267d9a25878.jpg,2 pound Filet of fresh salmon|2 x Lemons|2 cups Dill sprigs|2 x Salt,321.3730432,20.3819253513,2.0101266667,31.1898339847
guacamole,https://www.edamam.com/web-img/b38/b38e60c906a997cfea0a44d656aaec61.jpg,"2 tablespoons minced white onion (from about 1/8 large one)|1 1/2 tablespoons minced, seeded jalapeño (from about half a medium one)|2 tablespoons cilantro leaves, minced, plus more to taste|Juice of half a lime|1/4 teaspoon coarse or kosher salt, plus more to taste|2 medium-large ripe avocados",166.26921875,14.7706546875,10.114534375,2.1747703125
Gyoza,https://www.edamam.com/web-img/82e/82e10f46fe31bd8354dd792ae55c2d49,"1 pound ground pork|1/4 cup thinly sliced scallion|1 tablespoon low-sodium soy sauce|1 tablespoon sesame oil|2 teaspoons minced fresh ginger|1 teaspoon salt|1/2 teaspoon sugar|1/4 cup thawed and chopped frozen spinach, squeezed dry|36 round gyoza / won ton wrappers|2 tablespoons vegetable oil|1/2 cup water",57.8075698357,3.3853707905,4.1062716667,2.543340287
Hamburger,https://www.edamam.com/web-img/e3c/e3cf26d5d877e762f3a85a43fef329db.jpg,"1 lb. ground beef or chuck|Salt and freshly ground black pepper|4 soft white hamburger bun, split|4 1/4""-thick slices of a large ripe tomato|12–16 sliced pickles (optional)|4 small leaves iceberg lattuce|4 1/4""-thick slices peeled onion",210.7523570433,12.1875702117,12.4397364577,12.1268259013
hot and sour soup,https://www.edamam.com/web-img/6ae/6ae49553ee0a9926bfdd007a2c785a75.jpg,"Serves 4 to 6|6 dried shiitake mushrooms|1 package of firm tofu|1/2 cup canned bamboo shoots|1/4 lb. boneless pork|1 quart chicken stock, fresh or canned|1 tsp. salt|1 tbsp soy sauce|1/4 tsp. ground white pepper|3 tbsp white vinegar|3 tbsp cornstarch mixed with 4 TBSP. cold water|1 egg, lightly beaten|Sesame seed oil|1 scallion, finely chopped",209.3423055914,8.9880701842,15.1075933333,18.3027888232
Hot Dog,https://www.edamam.com/web-img/f3c/f3c218c8a9a3ade91cb70fba871b1bee,"2 tablespoons Dijon mustard|1 tablespoon honey|2 tablespoons finely chopped pickled jalapeños|2 tablespoons pickled jalapeño pickling liquid|2 tablespoons thinly sliced red cabbage|1 teaspoon chopped cilantro|kosher salt|4 potato hot dog rolls, toasted|½ cup grated Monterey Jack cheese|4 grilled hot dogs|12 fried pickle chips",338.5659375,19.2904625,27.292228125,13.765634375
Huevos Rancheros,https://www.edamam.com/web-img/16f/16f5bb75a96497e630cb3b42baad9cf5.jpg,"14 plum tomatoes, cored|12 tbsp. canola oil|3 cloves garlic, minced|1⁄2 jalapeño, stemmed and minced|1⁄2 medium yellow onion, chopped|1 tbsp. fresh lime juice|Kosher salt and freshly ground black pepper, to taste|8 corn tortillas|8 eggs|Pickled jalapeño slices, for garnish",651.404438,52.05531788,33.7491301,15.90287582
Hummus,https://www.edamam.com/web-img/a86/a867a26bd5c16b31b839bfeb2ab49942.jpg,"2 containers (8 ounces each) store-bought plain hummus|1 cup roughly chopped mixed fresh herbs, such as parsley, chives, cilantro, and dill",94.580416775,5.45350844,8.1756937091,4.5218246538
Ice Cream,https://www.edamam.com/web-img/68e/68ef6ac70cb7ffbb08bf43a4a55be4e3.jpg,"3 tablespoons pink-tinted ice cream, softened|3 tablespoons orange-tinted ice cream, softened|3 tablespoons yellow-tinted ice cream, softened|3 tablespoons green-tinted ice cream, softened|3 tablespoons blue-tinted ice cream, softened|3 tablespoons violet-tinted ice cream, softened",76.8487499987,4.0837499999,8.7614999999,1.299375
Lasagna,https://www.edamam.com/web-img/eb0/eb023dfa0939aa0679c10f345aeda577.jpg,"1 pound lasagna noodles or packaged precooked lasagna noodles|Coarse salt|5 links sweet italian sausage, or a mixture of hot and sweet, pierced with a fork|1 large egg|1 pound ricotta cheese|3/4 cup freshly grated pecorino romano or parmesan cheese, plus more for serving|5 cups basic italian tomato sauce, (double the recipe and cook for 30 minutes longer to thicken)|1 pound fresh or prepackaged mozzarella cheese, cut crosswise into 1/3-inch-thick slices|Extra virgin olive oil, for drizzling",335.5506078818,23.2133051715,10.1234699656,22.7098710652
