name,image,ingredients,calories,fat,carbs,protein
Chicken Wings,https://www.edamam.com/web-img/0c5/0c50b533834bf1a997ac9a3c7fccad5f.jpg,Wine|Rice wine|Buffalo wing|Chicken as food|Garlic|Clove|Hoisin sauce|Rice|Five-spice powder|Chili pepper|Peanut oil|Peanut|Vinegar|Salt|Kosher salt|Poultry,576.3731962971,35.6531177287,20.510076667,41.4083032787
Chocolate Cake,https://www.edamam.com/web-img/d8a/d8a01a1fc7a5e5f631fda5064eb60921.jpg,Chocolate cake|Almond|Vanilla|Soybean|Soy milk|Milk|Apple|Water|Syrup|Maple syrup|Coffee|Chocolate|Oil|Canola oil|Apple cider|Cider|Vinegar,263.4880714286,13.7848892857,35.4296671429,2.5067321429
Chocolate Mousse,https://www.edamam.com/web-img/bb2/bb221d581497fa559f5817ca1800ea65.jpg,Chocolate,103.7888555,6.6299284688,9.2376726384,3.7353399856
Churros,https://www.edamam.com/web-img/348/34840097072fda040737ef4a848f1b72.jpg,Vegetable|Vegetable oil|Butter|Churro|Powdered sugar|Chocolate|Sugar|Oil|Salt|Egg as food|Flour,186.5920644521,8.863070354,21.1093733655,5.3541080861
Clam Chowder,https://www.edamam.com/web-img/8c7/8c778d4e3b02d95234dd86d5060350f6.jpg,Potato|Clam|Milk|Black pepper|Onion|Bay leaf|Flour|Cream|Juice|Parsley|Salt|Butter|Paprika,435.6135690871,19.6939663157,39.3126885603,26.6705248423
Club Sandwich,https://www.edamam.com/web-img/2cf/2cf571005ce2f52d4a275b0fbc0adc56.jpg,Salt|Bacon|Lettuce|Beefsteak|Tomato|Black pepper|Mayonnaise|Mustard (condiment),244.9108100895,18.4327423794,11.9800671745,7.6777819671
Crab Cakes,https://www.edamam.com/web-img/c7c/c7c003c2387417778f279718cd7e01b7.jpg,Bell pepper|Black pepper|Crab|Juice|Lemon|Worcestershire sauce|Horseradish|Mayonnaise|Mustard (condiment)|Scallion|Hot sauce|Garnish (food)|Remoulade|Salt|Kosher salt|Crab cake|Relish|Crab meat|Meat|Seasoning|Old Bay Seasoning|Onion|Bread crumbs,205.1315591,12.9317355897,6.4539956597,15.391130126
Creme Brulee,https://www.edamam.com/web-img/cdb/cdba5113cd7ddd4c61d4a5f031d35ddd.jpg,Bean|Vanilla|Yolk|Sugar|Cream|Salt,605.3725,47.9782,41.425675,4.79905
Croque Madame,https://www.edamam.com/web-img/4cb/4cb254198c92acc77e03c00889162faa.png,Butter|Gruyère cheese|Shallot|Vegetable oil|Ham|Flour|Vegetable|Salt|Oil|Egg as food|Milk|Bread|Nutmeg,1018.2896917502,67.9660123577,58.0144906614,44.3680344093
Cup cakes,https://www.edamam.com/web-img/0c6/0c6b255fe0fc44277bc2596d164d2481.jpeg,Hot chocolate|Cream|Chocolate|Garnish (food)|Sugar|Cocoa solids|Espresso|Water|Butter|Powdered sugar|Milk|Egg as food|Salt|Liqueur|Wheat flour|Flour|Baking powder|Tia Maria|Vanilla extract|Vanilla|Mascarpone|Cheese|Coffee,570.9234166667,30.06384,61.7653427778,6.75534
Deviled Eggs,https://www.edamam.com/web-img/200/20022b71278e67ef7661e243f343158c.jpg,Egg as food|Hot sauce|Garnish (food)|Tofu|Paprika|Mayonnaise|Mustard (condiment)|Salt|Chili pepper|Black pepper|Horseradish|Chives,137.3019066563,9.5049602306,1.3836574641,11.2680163303
Donuts,https://www.edamam.com/web-img/cb5/cb5f84b8892a0ad574d0df9f470653a8.jpg,Sugar|Doughnut|Zest (ingredient)|Water|Salt|Cranberry|Flour|Oil|Baker's yeast|Juice|Orange juice|Butter|Shortening|Canola oil|Vanilla extract|Vanilla|Nutmeg|Seed|Baking powder|Bean|Lemon|Yolk|Pastry|Powdered sugar|Ginger,234.9291383597,11.2859528702,31.053812441,2.9431965701
Dumplings,https://www.edamam.com/web-img/9b5/9b5367f4a5bbccf959df494934c44e6e.jpg,Kosher salt|Black pepper|Sesame oil|Flour|Salt|Oil|Vegetable oil|Vegetable|Scallion|Egg as food|Jiaozi|Clove|Sesame|Garlic,227.503048213,9.8043957275,26.4886438847,7.923774175
Edamame,https://www.edamam.com/web-img/85b/85b6b97fb7a7d9f41aa00a6343ee1231.jpg,Salt|Edamame,124.73790175,5.3637297753,9.7295563365,11.6233044813
Eggs Benedict,https://www.edamam.com/web-img/48a/48ae883aa945c01b0b8c590d40e6fd34.jpg,Egg as food|Hollandaise sauce|Pancetta|Butter|English muffin,715.7718749998,59.18443125,22.2970875,23.72056875
Escargots,https://www.edamam.com/web-img/350/3507c23cc28fe8fb6166a20363f66206.jpg,Garlic|Clove|Shallot|Black pepper|Salt|Liqueur|Butter|Parsley|Escargot,306.2363749999,31.0360441667,2.6822254166,4.9637670833
Falafel,https://www.edamam.com/web-img/2c5/2c55390caef43f2567b09802b7d49f52.jpg,Bread|Pita|Falafel|Olive oil|Tomato|Romaine lettuce|Lettuce,155.78,3.18775,28.6448625,5.553375
Filet Mignon,https://www.edamam.com/web-img/621/62143f8927b25acb9b00746b0932bdac,Black pepper|Olive oil|Olive|Kosher salt|Butter|Oil|Filet mignon|Salt|Steak,537.406586325,43.0042321585,2.2105125,34.1317391503
fish and chips,https://www.edamam.com/web-img/439/439ca1e09207613363c362d1885c5be0.jpg,Lemon|Parsley|Cherry|Fillet (cut)|Olive oil|Zest (ingredient)|Bread crumbs|French fries|Potato|Tomato,403.694,9.74101,50.84817,30.06148
Foie Gras,https://www.edamam.com/web-img/9b6/9b6ba845285574f3555270985a5637fc.jpg,Fleur de sel|Foie gras|Parsley,165.3880275604,6.2721792752,27.682921989,2.2824247223
French Fries,https://www.edamam.com/web-img/902/9021ee83176e6c15f0f14ca5a80ef075.jpg,Oil|Potato|Salt,335.872656,5.3136,66.6783,7.8966
French Onion Soup,https://www.edamam.com/web-img/fb4/fb4dab97d8f5eaf4264c240fff220213.jpg,Black pepper|Butter|Chicken as food|Gruyère cheese|Cheese|Broth|Salt|White wine|Beef|Onion|Thyme|Baguette|Wine|Parsley|Bay leaf|Flour,441.5647754294,18.9804385956,44.2787411858,18.0162915251
French Toast,https://www.edamam.com/web-img/45d/45d55dcf4440339586aa471a25e66b78.jpg,Lime (fruit)|Bread|Olive oil|Vanilla|Oil|Fat|Banana|Milk|Coconut milk|Egg as food|Coconut|Salt|Cinnamon|Zest (ingredient)|French toast|Toast|Butter|Rum,221.4389722221,12.7562283333,20.4990272222,6.7282052778
Fried Calamari,https://www.edamam.com/web-img/eff/eff09ad936d414a6de1412c13acfbd92.JPG,Sriracha sauce|Parsley|Kosher salt|Salt|Lemon|Garnish (food)|Flour|Cornmeal|Maize|Squid as food|Masa|Hot sauce|Vegetable|Vegetable oil|Meyer lemon|Oil,797.3106672994,30.5447424999,111.493325,17.07818
Fried Rice,https://www.edamam.com/web-img/41d/41d37819b3cd49774b0728ad7ea2dbcc.jpg,Pea|Soy sauce|Rice|Oil|Butter|Vegetable|Cooked rice|Basmati|Carrot|Onion|Vegetable oil|Egg as food|Scallion,213.4616666667,7.4177166667,30.7855,5.4531666667
Frozen Yogurt,https://www.edamam.com/web-img/fdc/fdcc92cb816d63367e02d75db37eb679.jpg,Frozen yogurt|Yogurt|Sugar|Almond|Liqueur|Cherry|Milk|Juice|Cream|Lemon|Fat|Amaretto,170.473125,6.44208125,24.1257875,6.35139375
Garlic Bread,https://www.edamam.com/web-img/e07/e07e40b081db24b2e9f641a94c9fecf8.jpg,Butter|Baguette|Salt|Garlic|Clove|Black pepper,155.489133,6.67831858,20.04360285,4.20136937
Gnocchi,https://www.edamam.com/web-img/239/2390dac115144f8d0361940864551dfd.jpg,Gnocchi|Parmigiano-Reggiano|Crème fraîche|Spinach|Blue cheese,563.8933446702,18.6364986754,72.4045366977,26.8343151889
Greek Salad,https://www.edamam.com/web-img/8ad/8adc3b0dec518a864a28b1242c38a2b4.jpg,Onion|Olive|Oregano|Tomato|Kalamata olive|Feta|Cheese|Olive oil|Cucumber,230.5,19.74414,10.818355,4.893045
Grilled Cheese Sandwich,https://www.edamam.com/web-img/139/1390b1a3f79c6ab21220041042e0b91a.jpg,Onion|Butter|Salt|Sandwich|Bread|Black pepper|Cheddar cheese|Cheese|Havarti|Capsicum|Monterey Jack,7856.6451916625,335.7906661626,35.8851859727,1109.3374760778
Grilled Salmon,https://www.edamam.com/web-img/b39/b395cf0dfe7d320ddee0f267d9a25878.jpg,Dill|Lemon|Salmon|Salt,321.3730432,20.3819253513,2.0101266667,31.1898339847
guacamole,https://www.edamam.com/web-img/b38/b38e60c906a997cfea0a44d656aaec61.jpg,Lime (fruit)|Onion|Jalapeño|Avocado|Coriander|Salt|Kosher salt|Juice,166.26921875,14.7706546875,10.114534375,2.1747703125
Gyoza,https://www.edamam.com/web-img/82e/82e10f46fe31bd8354dd792ae55c2d49,Ginger|Sesame|Sesame oil|Sugar|Salt|Spinach|Pork|Oil|Ground meat|Jiaozi|Soy sauce|Vegetable|Vegetable oil|Scallion,57.8075698357,3.3853707905,4.1062716667,2.543340287
Hamburger,https://www.edamam.com/web-img/e3c/e3cf26d5d877e762f3a85a43fef329db.jpg,Lettuce|Tomato|Hamburger|Bun|Salt|Pickled cucumber|Onion|Beef|Ground beef|Black pepper,210.7523570433,12.1875702117,12.4397364577,12.1268259013
hot and sour soup,https://www.edamam.com/web-img/6ae/6ae49553ee0a9926bfdd007a2c785a75.jpg,Sesame|Seed|Pork|Oil|Bamboo shoot|Bamboo|Shiitake|Water|Salt|Corn starch|Tofu|Chicken as food|Stock (food)|Scallion|Vinegar|Mushroom|Soy sauce|Black pepper|Egg as food,209.3423055914,8.9880701842,15.1075933333,18.3027888232
Hot Dog,https://www.edamam.com/web-img/f3c/f3c218c8a9a3ade91cb70fba871b1bee,Coriander|Jalapeño|Pickled cucumber|Hot dog|Fried pickle|Potato|Honey|Cheese|Mustard (condiment)|Monterey Jack|Potato chip|Kosher salt|Salt|Red cabbage|Cabbage,338.5659375,19.2904625,27.292228125,13.765634375
Huevos Rancheros,https://www.edamam.com/web-img/16f/16f5bb75a96497e630cb3b42baad9cf5.jpg,Maize|Kosher salt|Jalapeño|Onion|Lime (fruit)|Garlic|Juice|Plum|Salt|Clove|Oil|Canola oil|Garnish (food)|Black pepper|Yellow onion|Corn tortilla|Tortilla|Egg as food|Plum tomato|Tomato,651.404438,52.05531788,33.7491301,15.90287582
Hummus,https://www.edamam.com/web-img/a86/a867a26bd5c16b31b839bfeb2ab49942.jpg,Herb|Hummus|Parsley|Chives|Coriander|Dill,94.580416775,5.45350844,8.1756937091,4.5218246538
Ice Cream,https://www.edamam.com/web-img/68e/68ef6ac70cb7ffbb08bf43a4a55be4e3.jpg,Ice cream,76.8487499987,4.0837499999,8.7614999999,1.299375
Lasagna,https://www.edamam.com/web-img/eb0/eb023dfa0939aa0679c10f345aeda577.jpg,Noodle|Lasagne|Mozzarella|Cheese|Ricotta|Pecorino|Egg as food|Olive|Pecorino Romano|Italian sausage|Olive oil|Oil|Salt|Parmigiano-Reggiano|Tomato|Tomato sauce,335.5506078818,23.2133051715,10.1234699656,22.7098710652
Lobster Bisque,https://www.edamam.com/web-img/ee5/ee5b7f100faeeeded47c4bf7abd79eae.jpg,Kosher salt|Salt|Clove|Yolk|Brandy|White wine|Wine|Butter|Thyme|Olive|Chives|Lobster|Corn starch|Shallot|Tomato|Tomato paste|Bay leaf|Garlic|Cream|Celery|Parsley|Black pepper|Cayenne pepper|Carrot|Onion|Olive oil|Oil,1077.7685415665,55.7658198583,27.3103970833,88.2773491073
Lobster roll sandwich,https://www.edamam.com/web-img/ef7/ef74a1c3c86144740de7d27b80fe9f1e.jpg,Tarragon|Celery|Tomato|Butter|Mayonnaise|Avocado|Black pepper|Chili pepper|Seed|Hot dog|Hot sauce|Hot dog bun|Bun|Lettuce|Onion|Sweet onion|Caper|Sandwich,514.4789721167,19.4708850728,61.5362388445,21.8453156762
Macaroni and Cheese,https://www.edamam.com/web-img/f81/f814d1b72ac5dc9e2b118e83dca8511d.jpg,Paprika|Cheddar cheese|Cheese|Milk|Butter|American cheese|Bread crumbs|Pasta|Parmigiano-Reggiano,471.5257857142,18.5054159366,52.1545108002,23.2491006426
Macarons,https://www.edamam.com/web-img/ad5/ad59f679436770f1c8ec77c5dc6e4225.jpg,Macaron|Cookie|Chocolate|Icing (food)|Ganache|Sugar|Powdered sugar|Cream|Butter|Egg white|Salt|Almond,266.9829777143,16.0543253929,31.0082830154,3.7924956979
Miso Soup,https://www.edamam.com/web-img/77d/77de4b1a153df9cc1c322f21affec38f.jpg,Dashi|Scallion|Onion|Miso|Miso soup|Tofu|Seaweed,91.7075,3.3999320313,9.8516125,6.6943265625
Mussels,https://www.edamam.com/web-img/2cf/2cf4c1cbbfc9d127b7542c7dad508589.jpg,Clove|Garlic|Butter|Paprika|Wine|Mussel|Parsley,230.5175627337,11.0990352516,6.89741504,18.2107851211
Nachos,https://www.edamam.com/web-img/08b/08b41f2e5918a3d90f4ea5d662c49d88.jpg,Bean|Monterey Jack|Cheese|Maize|Black turtle bean|Queso blanco|Cheddar cheese|Chile con queso|Tortilla chip|Tortilla,433.8224213917,22.1391348228,44.8714281029,13.9916016593
Omelette,https://www.edamam.com/web-img/7d0/7d022018710c73388175c96ba08a3862.jpg,Cheese|Oil|Cheddar cheese|Butter|Milk,176.1512239592,14.300595573,0.8378574219,10.6390213541
Onion Rings,https://www.edamam.com/web-img/8ca/8ca755ed9c8d2d4f40571687e848cf07.jpg,Onion|Milk|Parsley|Flour|Oil|Corn starch|Baking powder|Seasoned salt|Buttermilk|Vegetable oil|Vegetable|Cornmeal|Salt,456.6126093997,5.73417375,89.5747693749,11.201460625
Oysters,https://www.edamam.com/web-img/214/214332d6bfde1bd8c03f9e24bfb9f4a7.jpg,Soy sauce|Ginger|Oyster|Salt|Soybean|Oil|Sesame oil|Sesame,93.3744882812,2.4382812891,7.6354095703,9.7453786719
Pad Thai,https://www.edamam.com/web-img/5ea/5ea9fc0c0b1687767f175d8fa090844a.jpg,Pad thai|Rice|Sprouting|Bean|Tofu|Tamarind|Noodle|Radish|Lime (fruit)|Palm sugar|Oil|Vegetable oil|Vegetable|Water|Syrup|Fish sauce|Sugar|Allium tuberosum|Chives|Garlic|Rice noodles|Curd|Peanut,606.9100354358,29.0722808237,74.4075222289,13.4937509398
Paella,https://www.edamam.com/web-img/db5/db5cd7cfddf8fff2c930f6c8aa7e76f8.jpg,Rice|Oil|Tomato|Risotto|Mussel|Clove|Garlic|Wine|Sugar|Olive|Olive oil|Stock (food)|Salt|Arborio rice|Paella|Onion|Squid as food|Chicken as food|Paprika|Carnaroli|Saffron,770.9693784723,22.3193628993,96.8250373438,32.5434940451
pancakes,https://www.edamam.com/web-img/389/389c1fa53a9ba301ca2c600f07450813.jpg,Salt|Flour|Butter|Pancake|Egg as food|Blueberry|Sodium bicarbonate|Sugar|Baking powder|Kosher salt|Buttermilk,250.881,9.5020125,33.3442175,7.915775
Panna Cotta,https://www.edamam.com/web-img/8d6/8d61c45b03d4a52538f6680a9ba68986.jpg,Gelatin|Vanilla|Bean|Cream|Vanilla extract|Sugar,490.2855217471,46.6061005388,16.1445318443,3.6902033086
Peking Duck,https://www.edamam.com/web-img/736/736e793a25e52d1f4b0a72e111e3887a.jpg,Flour|Wheat tortilla|Black pepper|Cucumber|Tortilla|Salt|Coleslaw|Pancake|Chili pepper|Hoisin sauce|Plum|Scallion|Cabbage,274.059,7.35522,38.71468,12.88924
Pho,https://www.edamam.com/web-img/e5d/e5d3b8674166e4507311f3ae1e6228b9.jpg,Sugar|Beef|Noodle|Coriander|Onion|Fennel|Cinnamon|Scallion|Ginger|Brisket|Kosher salt|Salt|Clove|Oxtail|Meat|Mentha|Bird's eye chili|Chili pepper|Steak|Sprouting|Bean|Hoisin sauce|Sriracha sauce|Herb|Seed|Anise|Illicium verum|Basil|Fish sauce|Cereal|Pho|Lime (fruit),1606.0279149026,56.8128330913,151.7182988144,121.7182342913
Pizza,https://www.edamam.com/web-img/284/2849b3eb3b46aa0e682572d48f86d487.jpg,Olive oil|Oil|Pizza|Kosher salt|Tomato|Capsicum|Sugar|Black pepper|Cream|Water|Bread|Flour|Olive|Salt|Baker's yeast|Onion|Thyme|Juice|Basil,655.576763461,17.7347269807,105.5614447918,18.2782292405
Pork Chop,https://www.edamam.com/web-img/dc5/dc5c140c2382edaec074c8da07bc0dab,Clove|Butter|Oil|Vegetable oil|Juniper|Salt|Sea salt|Sugar|Kosher salt|Black pepper|Pork chop|Pork|Thyme|Berry|Juniper berry|Vegetable|Garlic,605.866853077,33.4543996556,13.1454969352,60.5477526867
Poutine,https://www.edamam.com/web-img/21c/21cf4208db7ee3684fb60b6bee41f856.jpg,Butter|Vinegar|Curd|Cheese curd|Cheese|Beef|French fries|Stock (food)|Poutine|Chicken as food|Cheddar cheese|Rice|Fish sauce|Kosher salt|Salt|Soy sauce|Flour,344.0795444417,27.4605832751,7.2676381485,17.0778740518
Prime Rib,https://www.edamam.com/web-img/b95/b953067168fb63cd74bdae82f194eacb.jpg,Salt|Kosher salt|Black pepper,913.79443125,79.104502125,0.5431753125,46.3508750625
Pulled Pork Sandwich,https://www.edamam.com/web-img/8ea/8eaa8458744d2d65169b08e43ce7c341.jpg,Whole grain|Beef tenderloin|Pork tenderloin|Bun|Hamburger|Pork|Spice|Bread|Brown bread|Whole wheat bread|Wheat|Barbecue sauce,777.57,20.6207,33.0398,108.6893
Ramen,https://www.edamam.com/web-img/15b/15b3c28a2df3910ec02e68b771de33a3.jpg,Chicken as food|Sesame|Ramen|Soy milk|Milk|Soy sauce|Oil|Sesame oil|Salt|Noodle|Scallion|Kombu|Leek|Vegetable oil|Vegetable|Soybean|Garlic|Clove|Ginger,346.5454540533,29.174611344,8.9897791667,11.7518530347
Ravioli,https://www.edamam.com/web-img/a17/a174f91a39a2db4dedee56ec88dae365.jpg,Tomato|Cheese|Oregano|Olive|Thyme|Black pepper|Ravioli|Clove|Mozzarella|Onion|Parmigiano-Reggiano|Garlic|Olive oil|Oil|Salt,1053.3428576509,37.3713237174,134.2487865903,50.5039809784
red velvet cake,https://www.edamam.com/web-img/e59/e59946c3e4cffd9bc97c0d16d3d466f1.jpg,Canola oil|Oil|Butter|Egg as food|Vanilla|Food coloring|Flour|Wheat flour|Water|Sodium bicarbonate|Buttermilk|Sugar|Vinegar|Cocoa solids|Salt,358.5808181818,21.5680045455,39.3418497727,3.4931070455
Risotto,https://www.edamam.com/web-img/4a9/4a997a87e8a5699ce3698ad18cc8ec16.jpg,Risotto|Rice|Parmigiano-Reggiano|Black pepper|Stock (food)|Salt|Sea salt|Butter,272.880876875,9.5546992375,34.5978464688,10.9704060438
Samosa,https://www.edamam.com/web-img/d97/d9714c6f9641b447f3e7ff3aa8749b98.JPG,Oil|Seed|Juice|Ginger|Flour|Ajwain|Lemon|Chili pepper|Potato|Mango|Garam masala|Spice mix|Cumin|Rice flour|Fennel|Coriander|Ghee|Pea|Salt|Dough|Raisin|Cashew|Rice,411.9891458331,14.153135,64.0401821874,8.9727938542
Sashimi,https://www.edamam.com/web-img/b0d/b0df22f42a36a816a4c2c90fe55f8b85,Sesame|Soy sauce|Salmon|Tuna|Oil|Olive oil|Seed|Chives|Dashi|Olive,77.4677104127,1.7909115766,0.30923875,14.185296035
Scallops,https://www.edamam.com/web-img/bd8/bd8eadb192196f0ecc6d8ce30eb8f2bf.jpg,Coriander|Black pepper|Scallop|Sea salt|Salt,53.5024,0.401324,2.72198,9.176436
Seaweed Salad,https://www.edamam.com/web-img/1c2/1c2cdbe50ac0c1dcb063c3fa7cd4b8db.jpg,Seaweed|Wakame|Tart|Sesame|Coriander|Oil|Apple|Vinegar|Sugar|Rice|Sesame oil|Scallion|Soy sauce|Ginger|Garlic|Seed|Granny Smith,116.2834374551,8.1113434996,9.1959838684,2.0771776175
Shrimp and Grits,https://www.edamam.com/web-img/1bf/1bf1fd4bb208997b28b79cd3d1d724d4.jpg,Tarragon|Beer|Cream|Butter|Kosher salt|Clove|Garlic|Andouille|Bacon|Oil|Vegetable oil|Vegetable|Egg as food|Cheddar cheese|Grits|Salt|Jalapeño|Chicken as food|Stock (food)|Black pepper,615.068645675,36.1219282343,35.4689651418,34.3900428893
Spaghetti Bolognese,https://www.edamam.com/web-img/9fd/9fd95c74211f873feee07e862c33041b.jpg,Olive oil|Pancetta|Onion|Oil|Wine|Spaghetti|Carrot|Milk|Ground beef|Butter|Olive|Beef|Cheese|Parmigiano-Reggiano|Celery|Cream|Pasta|Pork|Salt|Tomato|Black pepper,1010.915114537,47.4010779894,98.4599627073,42.2162264622
Spaghetti Carbonara,https://www.edamam.com/web-img/5e6/5e6f892fc3d2a6a2035bfea8d36ae38f.jpg,Parmigiano-Reggiano|Cheese|Spaghetti|Egg as food|Black pepper|Bacon,712.3301524923,27.8027156535,86.0683785724,26.7172389269
Spring Rolls,https://www.edamam.com/web-img/10c/10ca69de459e5597e55aedda8c7b813e.jpg,Salt|Nước chấm|Mentha|Peanut|Pork|Ground meat|Peanut oil|Corn starch|Sugar|Chicken as food|Vermicelli|Onion|Fish sauce|Basil|Black pepper|Lettuce|Coriander|Oil|Scallion|Egg as food|Garlic|Carrot|Mushroom,197.7128088706,19.8213579013,2.211748581,3.230335638
Steak,https://www.edamam.com/web-img/f73/f73effa611301beac1c72f4e6ccb259a.jpg,Garlic|Canola oil|Steak|Salt|Strip steak|Clove|Olive|Thyme|Olive oil,1085.5205913918,82.374178207,1.7253,79.2282412956
Strawberry Shortcake,https://www.edamam.com/web-img/cd8/cd84dc9bf022badd53e6a754cfd434c3.jpg,Biscuit|Cream|Sour cream|Powdered sugar|Sugar|Potato|Vanilla|Strawberry,663.8455,33.6326183333,83.4809027778,10.0718516667
Sushi,https://www.edamam.com/web-img/c1c/c1c8c08bbd462bb64ebb6d8e085f7d47.jpg,Rice wine|Rice|Sushi|Salmon|Sugar|Sucrose|Wine|Vinegar,230.463,1.73,42.1734733333,9.3983333333
